continent,location,date,new_vaccinations,population,current_vax,f0_
Asia,Saudi Arabia,2021-08-28,280424,35340680,34894160,98.736526858000474
Asia,Saudi Arabia,2021-08-29,492201,35340680,35386361,100.12925897294562
Asia,Saudi Arabia,2021-08-30,318047,35340680,35704408,101.02920487098721
Asia,Saudi Arabia,2021-08-31,295851,35340680,36000259,101.86634495997247
Asia,Saudi Arabia,2021-09-01,218965,35340680,36219224,102.48592839752942
Asia,Saudi Arabia,2021-09-02,240996,35340680,36460220,103.16785076008723
Asia,Saudi Arabia,2021-09-03,108457,35340680,36568677,103.47474072372123
Asia,Saudi Arabia,2021-09-04,133610,35340680,36702287,103.85280362460485
Asia,Saudi Arabia,2021-09-05,233934,35340680,36936221,104.51474334959032
Asia,Saudi Arabia,2021-09-06,196122,35340680,37132343,105.06969022667363
Asia,Saudi Arabia,2021-09-07,227244,35340680,37359587,105.71269992541174
Asia,Saudi Arabia,2021-09-08,246325,35340680,37605912,106.40970122815973
Asia,Saudi Arabia,2021-09-09,271054,35340680,37876966,107.17667571761493
Asia,Saudi Arabia,2021-09-10,153454,35340680,38030420,107.61088920756477
Asia,Saudi Arabia,2021-09-11,188444,35340680,38218864,108.14411041326879
Asia,Saudi Arabia,2021-09-12,254382,35340680,38473246,108.86390980592337
Asia,Saudi Arabia,2021-09-13,233767,35340680,38707013,109.52537698765275
Asia,Saudi Arabia,2021-09-14,194980,35340680,38901993,110.07709246115243
Asia,Saudi Arabia,2021-09-15,190068,35340680,39092061,110.614908937802
Asia,Saudi Arabia,2021-09-16,255942,35340680,39348003,111.33912250698062
Asia,Saudi Arabia,2021-09-17,92954,35340680,39440957,111.60214517660667
Asia,Saudi Arabia,2021-09-18,124188,35340680,39565145,111.95354758312517
Asia,Saudi Arabia,2021-09-19,189981,35340680,39755126,112.49111788454552
Asia,Saudi Arabia,2021-09-20,147300,35340680,39902426,112.90791801402801
Asia,Saudi Arabia,2021-09-21,140811,35340680,40043237,113.30635686693068
Asia,Saudi Arabia,2021-09-22,114499,35340680,40157736,113.63034327579436
Asia,Saudi Arabia,2021-09-23,69899,35340680,40227635,113.82812950967553
Asia,Saudi Arabia,2021-09-24,44388,35340680,40272023,113.9537298093868
Asia,Saudi Arabia,2021-09-25,85731,35340680,40357754,114.19631427578642
Asia,Saudi Arabia,2021-09-26,150721,35340680,40508475,114.62279446801816
Asia,Saudi Arabia,2021-09-27,129081,35340680,40637556,114.98804210898035
Asia,Saudi Arabia,2021-09-28,115696,35340680,40753252,115.31541554944613
Asia,Saudi Arabia,2021-09-29,104021,35340680,40857273,115.60975340598993
Asia,Saudi Arabia,2021-09-30,119513,35340680,40976786,115.94792743093794
Asia,Saudi Arabia,2021-10-01,54282,35340680,41031068,116.1015237963729
Asia,Saudi Arabia,2021-10-02,101384,35340680,41132452,116.38839999683084
Asia,Saudi Arabia,2021-10-03,170440,35340680,41302892,116.87067707808679
Asia,Saudi Arabia,2021-10-04,162128,35340680,41465020,117.32943452135048
Asia,Saudi Arabia,2021-10-05,149264,35340680,41614284,117.75179198589274
Asia,Saudi Arabia,2021-10-06,166109,35340680,41780393,118.22181406809375
Asia,Saudi Arabia,2021-10-07,185539,35340680,41965932,118.74681528482192
Asia,Saudi Arabia,2021-10-08,93037,35340680,42058969,119.01007281127585
Asia,Saudi Arabia,2021-10-09,143765,35340680,42202734,119.41687030357085
Asia,Saudi Arabia,2021-10-10,279885,35340680,42482619,120.20883299359267
Asia,Saudi Arabia,2021-10-11,237099,35340680,42719718,120.87972840364137
Asia,Saudi Arabia,2021-10-12,199465,35340680,42919183,121.44413463464767
Asia,Saudi Arabia,2021-10-13,167540,35340680,43086723,121.91820587492941
Asia,Saudi Arabia,2021-10-14,154799,35340680,43241522,122.35622517733104
Asia,Saudi Arabia,2021-10-15,67064,35340680,43308586,122.54598949425987
Asia,Saudi Arabia,2021-10-16,80260,35340680,43388846,122.77309321722163
Asia,Saudi Arabia,2021-10-17,131074,35340680,43519920,123.14398025165335
Asia,Saudi Arabia,2021-10-18,46129,35340680,43566049,123.27450688554946
Asia,Saudi Arabia,2021-10-19,163719,35340680,43729768,123.73776622294761
Asia,Saudi Arabia,2021-10-20,88072,35340680,43817840,123.98697478373364
Asia,Saudi Arabia,2021-10-21,91092,35340680,43908932,124.2447287375342
Asia,Saudi Arabia,2021-10-22,49926,35340680,43958858,124.38599936390584
Asia,Saudi Arabia,2021-10-23,80401,35340680,44039259,124.61350206051496
Asia,Saudi Arabia,2021-10-24,94651,35340680,44133910,124.8813265619111
Asia,Saudi Arabia,2021-10-25,85787,35340680,44219697,125.12406948592954
Asia,Saudi Arabia,2021-10-26,75588,35340680,44295285,125.33795331612181
Asia,Saudi Arabia,2021-10-27,69399,35340680,44364684,125.53432474983504
Asia,Saudi Arabia,2021-10-28,68812,35340680,44433496,125.72903520815106
Asia,Saudi Arabia,2021-10-29,29948,35340680,44463444,125.81377607901149
Asia,Saudi Arabia,2021-10-30,45160,35340680,44508604,125.94156083018211
Asia,Saudi Arabia,2021-10-31,79329,35340680,44587933,126.16603019523112
Asia,Saudi Arabia,2021-11-01,63500,35340680,44651433,126.34570981656267
Asia,Saudi Arabia,2021-11-02,336167,35340680,44987600,127.2969280726913
Asia,Saudi Arabia,2021-11-03,54193,35340680,45041793,127.45027260369636
Asia,Saudi Arabia,2021-11-04,50669,35340680,45092462,127.59364562311761
Asia,Saudi Arabia,2021-11-05,45021,35340680,45137483,127.72103705984152
Asia,Saudi Arabia,2021-11-06,17945,35340680,45155428,127.77181423786979
Asia,Saudi Arabia,2021-11-10,56843,35340680,45212271,127.93265720976505
Asia,Saudi Arabia,2021-11-11,66589,35340680,45278860,128.1210774665343
Asia,Saudi Arabia,2021-11-12,24994,35340680,45303854,128.19180049733058
Asia,Saudi Arabia,2021-11-13,35514,35340680,45339368,128.29229092366077
Asia,Saudi Arabia,2021-11-14,71248,35340680,45410616,128.49389428839513
Asia,Saudi Arabia,2021-11-15,62357,35340680,45472973,128.67033967654274
Asia,Saudi Arabia,2021-11-16,22944,35340680,45495917,128.7352620266503
Asia,Saudi Arabia,2021-11-17,81089,35340680,45577006,128.96471148829053
Asia,Saudi Arabia,2021-11-18,49279,35340680,45626285,129.10415136324485
Asia,Saudi Arabia,2021-11-19,20158,35340680,45646443,129.16119044681653
Asia,Saudi Arabia,2021-11-20,33625,35340680,45680068,129.25633575811219
Asia,Saudi Arabia,2021-11-21,47946,35340680,45728014,129.39200377581869
Asia,Saudi Arabia,2021-11-22,50461,35340680,45778475,129.53478823837006
Asia,Saudi Arabia,2021-11-23,43684,35340680,45822159,129.65839649944485
Asia,Saudi Arabia,2021-11-24,44795,35340680,45866954,129.78514844649283
Asia,Saudi Arabia,2021-11-25,44821,35340680,45911775,129.91197396314956
Asia,Saudi Arabia,2021-11-26,20506,35340680,45932281,129.96999774763813
Asia,Saudi Arabia,2021-11-27,27808,35340680,45960089,130.04868327377969
Asia,Saudi Arabia,2021-11-28,15910,35340680,45975999,130.09370221512432
Asia,Saudi Arabia,2021-11-29,82470,35340680,46058469,130.32705935482849
Asia,Saudi Arabia,2021-11-30,53159,35340680,46111628,130.47747807908621
Asia,Saudi Arabia,2021-12-01,5077,35340680,46116705,130.49184395999171
Asia,Saudi Arabia,2021-12-04,90937,35340680,46207642,130.74915932574021
Asia,Saudi Arabia,2021-12-05,73680,35340680,46281322,130.95764427849153
Asia,Saudi Arabia,2021-12-06,65509,35340680,46346831,131.14300856689798
Asia,Saudi Arabia,2021-12-07,65084,35340680,46411915,131.32717027516165
Asia,Saudi Arabia,2021-12-08,65467,35340680,46477382,131.512415720354
Asia,Saudi Arabia,2021-12-09,59904,35340680,46537286,131.68192009887755
Asia,Saudi Arabia,2021-12-10,26935,35340680,46564221,131.75813538392583
Asia,Saudi Arabia,2021-12-11,39200,35340680,46603421,131.86905571709428
Asia,Saudi Arabia,2021-12-12,64922,35340680,46668343,132.05275903010357
Asia,Saudi Arabia,2021-12-13,16385,35340680,46684728,132.09912203160775
Asia,Saudi Arabia,2021-12-14,82023,35340680,46766751,132.33121433996175
Asia,Saudi Arabia,2021-12-15,45279,35340680,46812030,132.45933581357235
Asia,Saudi Arabia,2021-12-16,43520,35340680,46855550,132.582480020192
Asia,Saudi Arabia,2021-12-17,18333,35340680,46873883,132.63435508315064
Asia,Saudi Arabia,2021-12-18,29323,35340680,46903206,132.71732745380112
Asia,Saudi Arabia,2021-12-19,58637,35340680,46961843,132.88324672869905
Asia,Saudi Arabia,2021-12-20,93856,35340680,47055699,133.14882169782811
Asia,Saudi Arabia,2021-12-21,169919,35340680,47225618,133.62962455730903
Asia,Saudi Arabia,2021-12-22,219795,35340680,47445413,134.25155656314479
Asia,Saudi Arabia,2021-12-23,246107,35340680,47691520,134.94794101301957
Asia,Saudi Arabia,2021-12-24,142206,35340680,47833726,135.35032715839083
Asia,Saudi Arabia,2021-12-25,169773,35340680,48003499,135.8307168962227
Asia,Saudi Arabia,2021-12-26,276953,35340680,48280452,136.61438319805956
Asia,Saudi Arabia,2021-12-27,253552,35340680,48534004,137.33183402243534
Asia,Saudi Arabia,2021-12-28,261708,35340680,48795712,138.07236306715095
Asia,Saudi Arabia,2021-12-29,261996,35340680,49057708,138.8137070367633
Asia,Saudi Arabia,2021-12-30,278203,35340680,49335911,139.60091033902006
Asia,Saudi Arabia,2021-12-31,138482,35340680,49474393,139.99275905274035
Asia,Saudi Arabia,2022-01-01,137507,35340680,49611900,140.38184890613309
Asia,Saudi Arabia,2022-01-02,230379,35340680,49842279,141.03372940192435
Asia,Saudi Arabia,2022-01-03,231708,35340680,50073987,141.68937043656206
Asia,Saudi Arabia,2022-01-04,237576,35340680,50311563,142.361615565971
Asia,Saudi Arabia,2022-01-05,234610,35340680,50546173,143.02546810078357
Asia,Saudi Arabia,2022-01-06,248906,35340680,50795079,143.7297726019986
Asia,Saudi Arabia,2022-01-07,114438,35340680,50909517,144.05358640524179
Asia,Saudi Arabia,2022-01-08,139151,35340680,51048668,144.44732812158679
Asia,Saudi Arabia,2022-01-09,220987,35340680,51269655,145.072633011023
Asia,Saudi Arabia,2022-01-10,210910,35340680,51480565,145.669424017874
Africa,Senegal,2021-02-23,82,17196308,82,0.00047684654171116264
Africa,Senegal,2021-02-24,4005,17196308,4087,0.023766729463091728
Africa,Senegal,2021-02-25,7662,17196308,11749,0.068322805104444523
Africa,Senegal,2021-02-26,9892,17196308,21641,0.12584678059964965
Africa,Senegal,2021-02-27,4012,17196308,25653,0.1491773699331275
Africa,Senegal,2021-02-28,1365,17196308,27018,0.1571151202920999
Africa,Senegal,2021-03-01,8281,17196308,35299,0.20527080580319915
Africa,Senegal,2021-03-02,4639,17196308,39938,0.23224752662024895
Africa,Senegal,2021-03-03,5700,17196308,45638,0.26539417647090296
Africa,Senegal,2021-03-04,6725,17196308,52363,0.30450140809294646
Africa,Senegal,2021-03-05,9697,17196308,62060,0.36089141925115553
Africa,Senegal,2021-03-06,2057,17196308,64117,0.37285328920603189
Africa,Senegal,2021-03-07,920,17196308,65037,0.37820327479596205
Africa,Senegal,2021-03-08,1731,17196308,66768,0.38826938898745011
Africa,Senegal,2021-03-09,1249,17196308,68017,0.39553257594595309
Africa,Senegal,2021-03-10,188,17196308,68205,0.39662583387085182
Africa,Senegal,2021-03-14,0,17196308,68205,0.39662583387085182
Africa,Senegal,2021-03-15,7932,17196308,76137,0.44275201397881453
Africa,Senegal,2021-03-16,5089,17196308,81226,0.47234557557354756
Africa,Senegal,2021-03-17,2001,17196308,83227,0.48398179423164556
Africa,Senegal,2021-03-18,2038,17196308,85265,0.49583317535368637
Africa,Senegal,2021-03-19,2611,17196308,87876,0.51101666706597715
Africa,Senegal,2021-03-20,8311,17196308,96187,0.55934680862892194
Africa,Senegal,2021-03-21,0,17196308,96187,0.55934680862892194
Africa,Senegal,2021-03-22,10485,17196308,106672,0.6203191987489407
Africa,Senegal,2021-03-23,10810,17196308,117482,0.68318152943061961
Africa,Senegal,2021-03-24,17437,17196308,134919,0.78458120196497994
Africa,Senegal,2021-03-25,13423,17196308,148342,0.86263865476240609
Africa,Senegal,2021-03-26,13986,17196308,162328,0.9439700661328001
Africa,Senegal,2021-03-27,6414,17196308,168742,0.98126877001737822
Africa,Senegal,2021-03-30,13651,17196308,182393,1.0606520888088304
Africa,Senegal,2021-03-31,13004,17196308,195397,1.1362729720821469
Africa,Senegal,2021-04-01,14188,17196308,209585,1.2187790542016343
Africa,Senegal,2021-04-02,13377,17196308,222962,1.296569007719564
Africa,Senegal,2021-04-03,10859,17196308,233821,1.359716283285924
Africa,Senegal,2021-04-04,3679,17196308,237500,1.3811104104439162
Africa,Senegal,2021-04-05,2507,17196308,240007,1.3956891211764757
Africa,Senegal,2021-04-06,2954,17196308,242961,1.4128672270815341
Africa,Senegal,2021-04-09,7326,17196308,250287,1.4554693949422166
Africa,Senegal,2021-04-10,8986,17196308,259273,1.5077247976716861
Africa,Senegal,2021-04-11,5886,17196308,265159,1.5419530750437827
Africa,Senegal,2021-04-12,2264,17196308,267423,1.5551186917563933
Africa,Senegal,2021-04-13,10899,17196308,278322,1.6184985753918806
Africa,Senegal,2021-04-14,7766,17196308,286088,1.6636594320129645
Africa,Senegal,2021-04-15,6937,17196308,293025,1.7039994864013832
Africa,Senegal,2021-04-16,2926,17196308,295951,1.7210147666580526
Africa,Senegal,2021-04-17,765,17196308,296716,1.725463395980114
Africa,Senegal,2021-04-23,3196,17196308,299912,1.7440487807033926
Africa,Senegal,2021-04-24,2474,17196308,302386,1.7584355897789223
Africa,Senegal,2021-04-25,832,17196308,303218,1.763273837616772
Africa,Senegal,2021-04-26,974,17196308,304192,1.7689378441000243
Africa,Senegal,2021-04-27,4020,17196308,308212,1.7923149550473276
Africa,Senegal,2021-04-28,3046,17196308,311258,1.8100280595113789
Africa,Senegal,2021-04-29,3943,17196308,315201,1.8329573999256121
Africa,Senegal,2021-04-30,419,17196308,315620,1.8353939694497212
Africa,Senegal,2021-05-01,1688,17196308,317308,1.8452100299668976
Africa,Senegal,2021-05-04,2727,17196308,320035,1.8610680850796577
Africa,Senegal,2021-05-05,1872,17196308,321907,1.8719541427148199
Africa,Senegal,2021-05-06,3165,17196308,325072,1.890359256184525
Africa,Senegal,2021-05-07,1458,17196308,326530,1.8988378203042187
Africa,Senegal,2021-05-08,3926,17196308,330456,1.9216683022890726
Africa,Senegal,2021-05-12,3321,17196308,333777,1.9409805872283747
Africa,Senegal,2021-05-13,448,17196308,334225,1.9435857976026019
Africa,Senegal,2021-06-15,7200,17196308,341425,1.9854552500455331
Africa,Senegal,2021-07-13,7129,17196308,348554,2.0269118231657632
Europe,Serbia,2021-01-21,40221,6871547,40221,0.58532671027353811
Europe,Serbia,2021-01-22,34879,6871547,75100,1.0929125566630047
Europe,Serbia,2021-01-23,43644,6871547,118744,1.7280533772089459
Europe,Serbia,2021-01-24,54445,6871547,173189,2.5203785988802814
Europe,Serbia,2021-01-25,38721,6871547,211910,3.0838761635480338
Europe,Serbia,2021-01-26,62983,6871547,274893,4.0004528820075009
Europe,Serbia,2021-01-27,42326,6871547,317219,4.6164131599478253
Europe,Serbia,2021-01-28,39726,6871547,356945,5.1945362521714538
Europe,Serbia,2021-01-29,29203,6871547,386148,5.6195206115886274
Europe,Serbia,2021-01-30,6621,6871547,392769,5.7158744602925662
Europe,Serbia,2021-02-03,17688,6871547,410457,5.9732837452759906
Europe,Serbia,2021-02-04,13278,6871547,423735,6.166515342178406
Europe,Serbia,2021-02-05,11443,6871547,435178,6.3330426176230761
Europe,Serbia,2021-02-24,43388,6871547,478566,6.9644579306522969
Europe,Serbia,2021-02-25,32154,6871547,510720,7.43238749585792
Europe,Serbia,2021-02-26,17214,6871547,527934,7.682898770829917
Europe,Serbia,2021-02-27,39969,6871547,567903,8.2645581846416825
Europe,Serbia,2021-02-28,3627,6871547,571530,8.3173410587164724
Europe,Serbia,2021-03-01,33924,6871547,605454,8.8110290157369224
Europe,Serbia,2021-03-02,31311,6871547,636765,9.2666906011120922
Europe,Serbia,2021-03-03,33357,6871547,670122,9.7521271410935562
Europe,Serbia,2021-03-04,41709,6871547,711831,10.359108363808033
Europe,Serbia,2021-03-05,41771,6871547,753602,10.966991857874216
Europe,Serbia,2021-03-06,31276,6871547,784878,11.422144096518586
Europe,Serbia,2021-03-07,1263,6871547,786141,11.440524237118657
Europe,Serbia,2021-03-08,53497,6871547,839638,12.219053438767137
Europe,Serbia,2021-03-09,45743,6871547,885381,12.884740510397441
Europe,Serbia,2021-03-10,42379,6871547,927760,13.501472084815836
Europe,Serbia,2021-03-11,34428,6871547,962188,14.002494634759829
Europe,Serbia,2021-03-12,69995,6871547,1032183,15.021115332544477
Europe,Serbia,2021-03-13,59730,6871547,1091913,15.890351910566864
Europe,Serbia,2021-03-14,50585,6871547,1142498,16.626503464212643
Europe,Serbia,2021-03-15,32663,6871547,1175161,17.101840386160497
Europe,Serbia,2021-03-16,12089,6871547,1187250,17.27776874697939
Europe,Serbia,2021-03-17,24795,6871547,1212045,17.638604523843028
Europe,Serbia,2021-03-18,34877,6871547,1246922,18.146161264705022
Europe,Serbia,2021-03-19,49521,6871547,1296443,18.866828677734432
Europe,Serbia,2021-03-20,1998,6871547,1298441,18.895905099681336
Europe,Serbia,2021-03-21,6269,6871547,1304710,18.987136375549785
Europe,Serbia,2021-03-22,9068,6871547,1313778,19.119100837118626
Europe,Serbia,2021-03-23,27891,6871547,1341669,19.524991970512609
Europe,Serbia,2021-03-24,34689,6871547,1376358,20.029812791792008
Europe,Serbia,2021-03-31,23400,6871547,1399758,20.370347463242268
Europe,Serbia,2021-04-01,44236,6871547,1443994,21.014103519920624
Europe,Serbia,2021-04-02,33232,6871547,1477226,21.497720964434937
Europe,Serbia,2021-04-05,26146,6871547,1503372,21.878217525107519
Europe,Serbia,2021-04-06,31832,6871547,1535204,22.341461100389768
Europe,Serbia,2021-04-07,61641,6871547,1596845,23.238508009913925
Europe,Serbia,2021-04-10,46842,6871547,1643687,23.9201885688914
Europe,Serbia,2021-04-15,37974,6871547,1681661,24.472815219047472
Europe,Serbia,2021-04-16,21339,6871547,1703000,24.783356644435379
Europe,Serbia,2021-04-17,13267,6871547,1716267,24.976428160936688
Europe,Serbia,2021-04-18,13636,6871547,1729903,25.174869647257015
Europe,Serbia,2021-04-22,40291,6871547,1770194,25.76121505099216
Europe,Serbia,2021-04-23,16181,6871547,1786375,25.996693321023635
Europe,Serbia,2021-04-24,60089,6871547,1846464,26.871154341227676
Europe,Serbia,2021-05-01,11214,6871547,1857678,27.034349033776529
Europe,Serbia,2021-05-02,1057,6871547,1858735,27.049731305046738
Europe,Serbia,2021-05-06,22687,6871547,1881422,27.379889855952378
Europe,Serbia,2021-05-07,41985,6871547,1923407,27.990887641458322
Europe,Serbia,2021-05-08,29260,6871547,1952667,28.416701508408515
Europe,Serbia,2021-05-09,12594,6871547,1965261,28.599979014914688
Europe,Serbia,2021-05-10,27621,6871547,1992882,29.001940902099626
Europe,Serbia,2021-05-16,16899,6871547,2009781,29.247868056494408
Europe,Serbia,2021-05-17,38175,6871547,2047956,29.803419812161657
Europe,Serbia,2021-05-18,51696,6871547,2099652,30.555739486319457
Europe,Serbia,2021-05-19,56371,6871547,2156023,31.376093330948617
Europe,Serbia,2021-05-24,42694,6871547,2198717,31.997409025944229
Europe,Serbia,2021-05-25,42178,6871547,2240895,32.61121549485145
Europe,Serbia,2021-06-03,52270,6871547,2293165,33.371888455394391
Europe,Serbia,2021-07-23,9423,6871547,2302588,33.509019148089941
Europe,Serbia,2021-07-29,9358,6871547,2311946,33.645203911142566
Europe,Serbia,2021-07-30,16226,6871547,2328172,33.881337055542218
Europe,Serbia,2021-07-31,5379,6871547,2333551,33.959616371684568
Europe,Serbia,2021-08-04,6617,6871547,2340168,34.055912009333561
Europe,Serbia,2021-08-05,7888,6871547,2348056,34.170704209692524
Europe,Serbia,2021-08-06,6276,6871547,2354332,34.262037354907129
Europe,Serbia,2021-08-07,7846,6871547,2362178,34.376218339189123
Europe,Serbia,2021-08-08,6783,6871547,2368961,34.474929735618488
Europe,Serbia,2021-08-09,9874,6871547,2378835,34.618623724759509
Europe,Serbia,2021-08-10,8041,6871547,2386876,34.735642497970254
Europe,Serbia,2021-08-11,8386,6871547,2395262,34.857681974670335
Europe,Serbia,2021-08-12,8479,6871547,2403741,34.981074858397967
Europe,Serbia,2021-08-13,8271,6871547,2412012,35.101440767268272
Europe,Serbia,2021-08-16,8053,6871547,2420065,35.218634173643871
Europe,Serbia,2021-08-17,8814,6871547,2428879,35.346902233223467
Europe,Serbia,2021-08-18,7158,6871547,2436037,35.45107091605427
Europe,Serbia,2021-08-19,13419,6871547,2449456,35.646354452643635
Europe,Serbia,2021-08-23,24719,6871547,2474175,36.006084219463247
Europe,Serbia,2021-08-24,25437,6871547,2499612,36.376262870646158
Europe,Serbia,2021-08-25,25198,6871547,2524810,36.742963411295889
Europe,Serbia,2021-08-26,25884,6871547,2550694,37.119647147869323
Europe,Serbia,2021-08-29,5225,6871547,2555919,37.195685338396146
Europe,Serbia,2021-08-30,31808,6871547,2587727,37.6585796473487
Europe,Serbia,2021-09-02,23210,6871547,2610937,37.996349293688887
Europe,Serbia,2021-09-06,25458,6871547,2636395,38.366833552910286
Europe,Serbia,2021-09-07,24330,6871547,2660725,38.720902294636126
Europe,Serbia,2021-09-08,22313,6871547,2683038,39.045618111904055
Europe,Serbia,2021-09-09,20350,6871547,2703388,39.341766853955882
Europe,Serbia,2021-09-19,5857,6871547,2709245,39.427002391164613
Europe,Serbia,2021-09-22,20146,6871547,2729391,39.720182369414047
Europe,Serbia,2021-09-23,19328,6871547,2748719,40.001458186926463
Europe,Serbia,2021-09-24,21002,6871547,2769721,40.307095330934942
Europe,Serbia,2021-09-29,20489,6871547,2790210,40.605266907146238
Europe,Serbia,2021-09-30,20471,6871547,2810681,40.903176533610264
Europe,Serbia,2021-10-06,26290,6871547,2836971,41.285768692261
Europe,Serbia,2021-10-07,23753,6871547,2860724,41.631440489310485
Europe,Serbia,2021-10-24,7908,6871547,2868632,41.746523744944184
Europe,Serbia,2021-10-30,18309,6871547,2886941,42.012970296208408
Europe,Serbia,2021-11-02,28108,6871547,2915049,42.422019379333356
Europe,Serbia,2021-11-03,28806,6871547,2943855,42.841226291546867
Europe,Serbia,2021-11-08,39668,6871547,2983523,43.418505323473738
Europe,Serbia,2021-11-09,36033,6871547,3019556,43.942885059215925
Europe,Serbia,2021-11-19,37536,6871547,3057092,44.4891375988551
Europe,Serbia,2021-11-23,29718,6871547,3086810,44.921616631596933
Europe,Serbia,2021-11-24,26486,6871547,3113296,45.307061131940159
Europe,Serbia,2021-11-28,7446,6871547,3120742,45.415421010727279
Europe,Serbia,2021-11-29,25173,6871547,3145915,45.781757732283573
Europe,Serbia,2021-11-30,22170,6871547,3168085,46.104392504337085
Europe,Serbia,2021-12-03,23000,6871547,3191085,46.439106070292468
Europe,Serbia,2021-12-07,15677,6871547,3206762,46.667249747400405
Europe,Serbia,2021-12-08,15502,6871547,3222264,46.892846690854327
Europe,Serbia,2021-12-09,13844,6871547,3236108,47.094315152031996
Africa,Seychelles,2021-01-16,3000,98910,3000,3.0330603579011224
Africa,Seychelles,2021-01-20,2187,98910,5187,5.2441613588110405
Africa,Seychelles,2021-01-23,1463,98910,6650,6.7232837933474867
Africa,Seychelles,2021-01-26,2823,98910,9473,9.5773935901324432
Africa,Seychelles,2021-01-27,2875,98910,12348,12.48407643312102
Africa,Seychelles,2021-01-28,3192,98910,15540,15.711252653927813
Africa,Seychelles,2021-01-29,2082,98910,17622,17.816196542311189
Africa,Seychelles,2021-02-02,1205,98910,18827,19.034475786068143
Africa,Seychelles,2021-02-03,808,98910,19635,19.851380042462846
Africa,Seychelles,2021-02-09,2729,98910,22364,22.610453948033566
Africa,Seychelles,2021-02-10,3638,98910,26002,26.288545142048324
Africa,Seychelles,2021-02-11,3758,98910,29760,30.087958750379133
Africa,Seychelles,2021-02-16,1742,98910,31502,31.849155798200385
Africa,Seychelles,2021-02-17,1360,98910,32862,33.2241431604489
Africa,Seychelles,2021-02-18,1935,98910,34797,35.180467091295114
Africa,Seychelles,2021-02-19,1774,98910,36571,36.97401678293398
Africa,Seychelles,2021-03-04,852,98910,37423,37.8354059245779
Africa,Seychelles,2021-03-11,773,98910,38196,38.616924476797088
Africa,Seychelles,2021-03-24,2051,98910,40247,40.690526741482159
Africa,Seychelles,2021-04-29,1301,98910,41548,42.005863916691943
Africa,Seychelles,2021-10-26,1315,98910,42863,43.335355373571929
Africa,Sierra Leone,2021-03-31,6053,8141343,6053,0.074348912703960518
Africa,Sierra Leone,2021-04-15,1928,8141343,7981,0.098030509216968265
Asia,Singapore,2020-12-31,5,5453600,5,9.1682558310107084e-05
Asia,Singapore,2021-01-01,6,5453600,11,0.00020170162828223558
Asia,Singapore,2021-01-02,4,5453600,15,0.00027504767493032126
Asia,Singapore,2021-01-03,8,5453600,23,0.00042173976822649259
Asia,Singapore,2021-01-04,22,5453600,45,0.00082514302479096374
Asia,Singapore,2021-01-05,13,5453600,58,0.0010635176763972422
Asia,Singapore,2021-01-06,9,5453600,67,0.0012285462813554351
Asia,Singapore,2021-01-07,14,5453600,81,0.0014852574446237348
Asia,Singapore,2021-01-08,729,5453600,810,0.014852574446237346
Asia,Singapore,2021-01-09,402,5453600,1212,0.022223852134369958
Asia,Singapore,2021-01-10,110,5453600,1322,0.024240868417192314
Asia,Singapore,2021-01-11,2089,5453600,3411,0.062545841279155051
Asia,Singapore,2021-01-12,2815,5453600,6226,0.11416312160774533
Asia,Singapore,2021-01-13,4097,5453600,10323,0.18928780988704708
Asia,Singapore,2021-01-14,4800,5453600,15123,0.2773030658647499
Asia,Singapore,2021-01-15,5378,5453600,20501,0.37591682558310108
Asia,Singapore,2021-01-16,1743,5453600,22244,0.40787736541000441
Asia,Singapore,2021-01-17,645,5453600,22889,0.41970441543200826
Asia,Singapore,2021-01-18,7538,5453600,30427,0.55792504034032575
Asia,Singapore,2021-01-19,8256,5453600,38683,0.70931128062197446
Asia,Singapore,2021-01-20,9246,5453600,47929,0.87885066744902451
Asia,Singapore,2021-01-21,7494,5453600,55423,1.0162644858442129
Asia,Singapore,2021-01-22,7792,5453600,63215,1.1591425847146839
Asia,Singapore,2021-01-23,4786,5453600,68001,1.2469011295291184
Asia,Singapore,2021-01-24,4503,5453600,72504,1.3294704415432008
Asia,Singapore,2021-01-25,12073,5453600,84577,1.5508471468387854
Asia,Singapore,2021-01-26,12657,5453600,97234,1.7829323749449906
Asia,Singapore,2021-01-27,13920,5453600,111154,2.0381766172803286
Asia,Singapore,2021-01-28,14575,5453600,125729,2.3054312747542904
Asia,Singapore,2021-01-29,14774,5453600,140503,2.5763348980489953
Asia,Singapore,2021-01-30,7490,5453600,147993,2.7136753703975356
Asia,Singapore,2021-01-31,5766,5453600,153759,2.8194036966407512
Asia,Singapore,2021-02-01,11172,5453600,164931,3.0242592049288546
Asia,Singapore,2021-02-02,12164,5453600,177095,3.2473045327856829
Asia,Singapore,2021-02-03,15221,5453600,192316,3.5264045767933108
Asia,Singapore,2021-02-04,13162,5453600,205478,3.7677497432888369
Asia,Singapore,2021-02-05,14709,5453600,220187,4.03746149332551
Asia,Singapore,2021-02-06,6017,5453600,226204,4.1477922839958925
Asia,Singapore,2021-02-07,2949,5453600,229153,4.2018666568871943
Asia,Singapore,2021-02-08,11571,5453600,240724,4.414038433328443
Asia,Singapore,2021-02-09,11925,5453600,252649,4.6327013348980488
Asia,Singapore,2021-02-10,12156,5453600,264805,4.8555999706615811
Asia,Singapore,2021-02-11,4342,5453600,269147,4.9352171042980784
Asia,Singapore,2021-02-12,22,5453600,269169,4.9356205075546429
